node_id_start,node_id_end,rel_type,link,status,start_date,end_date,sourceID
240410596,240390298,registered_address,registered address,,,,
240410532,240390299,registered_address,registered address,,,,
240410725,240390154,registered_address,registered address,,,,
240410724,240390155,registered_address,registered address,,,,
240410082,240390301,registered_address,registered address,,,,
240410049,240390302,registered_address,registered address,,,,
240410662,240390001,registered_address,registered address,,,,
240410661,240390002,registered_address,registered address,,,,
240410780,240390305,registered_address,registered address,,,,
240410786,240390003,registered_address,registered address,,,,
240410519,240390262,registered_address,registered address,,,,
240410785,240390004,registered_address,registered address,,,,
240410518,240390262,registered_address,registered address,,,,
240410242,240390005,registered_address,registered address,,,,
240410671,240390306,registered_address,registered address,,,,
240410547,240390006,registered_address,registered address,,,,
240410443,240390160,registered_address,registered address,,,,
240410124,240390007,registered_address,registered address,,,,
240410273,240390308,registered_address,registered address,,,,
240410125,240390008,registered_address,registered address,,,,
240410643,240390309,registered_address,registered address,,,,
240410123,240390009,registered_address,registered address,,,,
240410766,240390310,registered_address,registered address,,,,
240410089,240390010,registered_address,registered address,,,,
240410765,240390311,registered_address,registered address,,,,
240410107,240390312,registered_address,registered address,,,,
240410737,240390011,registered_address,registered address,,,,
240410108,240390116,registered_address,registered address,,,,
240410736,240390012,registered_address,registered address,,,,
240410110,240390313,registered_address,registered address,,,,
240410111,240390314,registered_address,registered address,,,,
240410734,240390013,registered_address,registered address,,,,
240410113,240390315,registered_address,registered address,,,,
240410379,240390014,registered_address,registered address,,,,
240410112,240390316,registered_address,registered address,,,,
240410159,240390015,registered_address,registered address,,,,
240410474,240390231,registered_address,registered address,,,,
240410216,240390321,registered_address,registered address,,,,
240410209,240390016,registered_address,registered address,,,,
240410215,240390321,registered_address,registered address,,,,
240410211,240390017,registered_address,registered address,,,,
240410508,240390322,registered_address,registered address,,,,
240410240,240390323,registered_address,registered address,,,,
240410283,240390020,registered_address,registered address,,,,
240410255,240390321,registered_address,registered address,,,,
240410262,240390021,registered_address,registered address,,,,
240410254,240390321,registered_address,registered address,,,,
240410212,240390022,registered_address,registered address,,,,
240410294,240390324,registered_address,registered address,,,,
240410114,240390023,registered_address,registered address,,,,
240410582,240390325,registered_address,registered address,,,,
240410116,240390024,registered_address,registered address,,,,
